start_time,end_time,exercise_title,set_index,weight_kg,reps
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Pull Up,1,,9
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Pull Up,2,,8
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Pull Up,3,,8
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Ring Dips,0,,10
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Ring Dips,1,,9
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Ring Dips,2,,8
"14 Aug 2024, 15:06","14 Aug 2024, 15:47",Decline Push Up,0,,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Machine Row,0,25,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Machine Row,1,55,13
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Machine Row,2,65,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Machine Row,3,60,12
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Weighted),0,,5
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Weighted),1,10,6
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Weighted),2,10,5
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Weighted),3,5,6
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Weighted),4,,2
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Row (Machine),0,40,11
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Row (Machine),1,40,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Iso-Lateral Row (Machine),2,35,11
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Pushdown,0,21.25,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Pushdown,1,33.75,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Pushdown,2,33.75,9
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Pushdown,3,31.25,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Extension (Cable),0,21.25,8
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Extension (Cable),1,18.75,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Triceps Extension (Cable),2,18.75,11
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Assisted),0,33,10
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Assisted),1,33,9
"29 Jul 2024, 18:27","29 Jul 2024, 20:02",Pull Up (Assisted),2,40,10
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Incline Bench Press (Dumbbell),0,15,12
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Incline Bench Press (Dumbbell),1,22.5,8
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Incline Bench Press (Dumbbell),2,27.5,8
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Incline Bench Press (Dumbbell),3,27.5,6
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Incline Bench Press (Dumbbell),4,25,10
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Iso-Lateral Chest Press (Machine),0,45,10
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Iso-Lateral Chest Press (Machine),1,45,9
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Iso-Lateral Chest Press (Machine),2,40,11
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Cable Fly Crossovers,0,20,11
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Cable Fly Crossovers,1,15,12
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Cable Fly Crossovers,2,15,13
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bicep Curl (Dumbbell),0,17.5,8
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bicep Curl (Dumbbell),1,17.5,7
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bicep Curl (Dumbbell),2,15,3
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bayesian Cable Curl,0,21.25,10
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bayesian Cable Curl,1,21.25,9
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Bayesian Cable Curl,2,20,9
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Hammer Curl (Cable),0,35,12
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Hammer Curl (Cable),1,35,11
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Hammer Curl (Cable),2,30,14
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),0,12.5,8
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),1,10,5
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),2,12.5,7
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),3,10,4
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),4,12.5,6
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),5,10,5
"28 Jul 2024, 13:21","28 Jul 2024, 14:46",Lateral Raise (Dumbbell),6,10,12
"26 Jul 2024, 23:54","27 Jul 2024, 04:46",Drinks,0,0.5,1
"26 Jul 2024, 23:54","27 Jul 2024, 04:46",Drinks,1,0.04,2
"26 Jul 2024, 23:54","27 Jul 2024, 04:46",Drinks,2,0.01,1
"26 Jul 2024, 23:54","27 Jul 2024, 04:46",Drinks,3,0.56,3
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Weighted),0,,5
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Weighted),1,10,8
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Weighted),2,10,6
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Weighted),3,10,5
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Assisted),0,10,12
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Assisted),1,10,10
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Pull Up (Assisted),2,10,10
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",T Bar Row,0,35,10
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",T Bar Row,1,35,9
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",T Bar Row,2,35,9
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Seated Cable Row - V Grip (Cable),0,70.3,8
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Seated Cable Row - V Grip (Cable),1,68,11
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Seated Cable Row - V Grip (Cable),2,68,10
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Pushdown,0,35,12
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Pushdown,1,65,8
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Pushdown,2,60,10
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Pushdown,3,60,9
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Extension (Cable),0,35,11
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Extension (Cable),1,35,9
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Extension (Cable),2,35,7
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Triceps Extension (Cable),3,30,3
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Lateral Raise (Dumbbell),0,12.5,9
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Lateral Raise (Dumbbell),1,12.5,7
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Lateral Raise (Dumbbell),2,10,4
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Lateral Raise (Dumbbell),3,12.5,6
"25 Jul 2024, 12:48","25 Jul 2024, 14:21",Lateral Raise (Dumbbell),4,10,4
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Squat (Barbell),0,20,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Squat (Barbell),1,60,10
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Squat (Barbell),2,70,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Squat (Barbell),3,80,10
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Squat (Barbell),4,90,4
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Seated Leg Curl (Machine),0,59,13
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Seated Leg Curl (Machine),1,59,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Seated Leg Curl (Machine),2,59,8
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Leg Extension (Machine),0,79,14
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Leg Extension (Machine),1,79,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Leg Extension (Machine),2,79,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Lying Leg Curl (Machine),0,29,12
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Lying Leg Curl (Machine),1,36,7
"24 Jul 2024, 12:55","24 Jul 2024, 13:53",Lying Leg Curl (Machine),2,29,3
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Incline Bench Press (Dumbbell),0,15,12
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Incline Bench Press (Dumbbell),1,25,12
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Incline Bench Press (Dumbbell),2,25,11
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Incline Bench Press (Dumbbell),3,25,10
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Iso-Lateral Chest Press (Machine),0,42.5,11
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Iso-Lateral Chest Press (Machine),1,42.5,9
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Iso-Lateral Chest Press (Machine),2,40,10
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Iso-Lateral Chest Press (Machine),3,40,9
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bicep Curl (Dumbbell),0,17.5,8
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bicep Curl (Dumbbell),1,17.5,6
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bicep Curl (Dumbbell),2,14,6
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bayesian Cable Curl,0,20,10
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bayesian Cable Curl,1,17.5,9
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Bayesian Cable Curl,2,15,11
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Hammer Curl (Cable),0,35,10
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Hammer Curl (Cable),1,30,14
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Hammer Curl (Cable),2,30,12
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),0,12.5,8
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),1,10,5
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),2,12.5,7
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),3,10,5
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),4,12.5,6
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),5,10,4
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),6,10,9
"22 Jul 2024, 13:47","22 Jul 2024, 15:01",Lateral Raise (Dumbbell),7,8,5
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",T Bar Row,0,25,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",T Bar Row,1,40,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",T Bar Row,2,40,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",T Bar Row,3,40,9
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Seated Cable Row - Bar Wide Grip,0,63.6,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Seated Cable Row - Bar Wide Grip,1,63.6,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Seated Cable Row - Bar Wide Grip,2,63.6,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Lat Pulldown (Cable),0,45,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Lat Pulldown (Cable),1,75,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Lat Pulldown (Cable),2,75,7
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Lat Pulldown (Cable),3,65,3
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Lat Pulldown (Cable),4,65,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Pushdown,0,45,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Pushdown,1,60,12
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Pushdown,2,60,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Pushdown,3,60,9
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Extension (Cable),0,35,11
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Extension (Cable),1,35,10
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Triceps Extension (Cable),2,35,11
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Pullover (Machine),0,80,11
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Pullover (Machine),1,80,9
"21 Jul 2024, 13:41","21 Jul 2024, 15:14",Pullover (Machine),2,70,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Incline Bench Press (Dumbbell),0,15,10
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Incline Bench Press (Dumbbell),1,25,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Incline Bench Press (Dumbbell),2,25,10
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Incline Bench Press (Dumbbell),3,25,9
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Iso-Lateral Chest Press (Machine),0,42.5,11
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Iso-Lateral Chest Press (Machine),1,42.5,10
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Iso-Lateral Chest Press (Machine),2,42.5,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Cable Fly Crossovers,0,15,13
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Cable Fly Crossovers,1,15,11
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Bicep Curl (Dumbbell),0,15,13
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Bicep Curl (Dumbbell),1,15,11
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Bayesian Cable Curl,0,20,9
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Bayesian Cable Curl,1,15,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Bayesian Cable Curl,2,15,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Hammer Curl (Cable),0,30,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Hammer Curl (Cable),1,30,14
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Hammer Curl (Cable),2,30,12
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),0,10,15
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),1,10,13
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),2,10,11
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),3,10,11
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),4,10,10
"18 Jul 2024, 13:17","18 Jul 2024, 14:54",Lateral Raise (Dumbbell),5,8,4
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Weighted),0,,5
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Weighted),1,10,7
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Weighted),2,10,6
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Weighted),3,10,5
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Weighted),4,,3
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Assisted),0,10,11
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Assisted),1,10,9
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Pull Up (Assisted),2,15,8
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",T Bar Row,0,35,9
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",T Bar Row,1,35,8
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",T Bar Row,2,32.5,8
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Seated Cable Row - V Grip (Cable),0,68,11
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Seated Cable Row - V Grip (Cable),1,68,10
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Seated Cable Row - V Grip (Cable),2,68,8
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Pushdown,0,40,10
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Pushdown,1,60,11
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Pushdown,2,60,9
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Pushdown,3,55,11
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Extension (Cable),0,35,11
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Extension (Cable),1,35,10
"17 Jul 2024, 13:38","17 Jul 2024, 14:55",Triceps Extension (Cable),2,35,10
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Hack Squat (Machine),0,50,12
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Hack Squat (Machine),1,90,12
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Belt Squat,0,40,13
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Belt Squat,1,60,12
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Belt Squat,2,80,12
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Belt Squat,3,90,11
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Belt Squat,4,90,6
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Romanian Deadlift (Barbell),0,80,12
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Romanian Deadlift (Barbell),1,80,10
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Lying Leg Curl (Machine),0,65,10
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Lying Leg Curl (Machine),1,65,6
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Lying Leg Curl (Machine),2,50,6
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Lying Leg Curl (Machine),3,65,6
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Lying Leg Curl (Machine),4,50,5
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Leg Extension (Machine),0,66,15
"15 Jul 2024, 13:21","15 Jul 2024, 14:34",Leg Extension (Machine),1,66,15
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Incline Bench Press (Dumbbell),0,15,12
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Incline Bench Press (Dumbbell),1,25,10
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Incline Bench Press (Dumbbell),2,25,9
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Incline Bench Press (Dumbbell),3,25,9
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Iso-Lateral Chest Press (Machine),0,40,11
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Iso-Lateral Chest Press (Machine),1,40,10
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Iso-Lateral Chest Press (Machine),2,40,10
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bicep Curl (Dumbbell),0,17.5,6
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bicep Curl (Dumbbell),1,12.5,7
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bicep Curl (Dumbbell),2,15,9
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bayesian Cable Curl,0,20,10
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bayesian Cable Curl,1,20,10
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bayesian Cable Curl,2,20,8
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Bayesian Cable Curl,3,15,2
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Cable Fly Crossovers,0,15,15
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Cable Fly Crossovers,1,15,12
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Hammer Curl (Dumbbell),0,10,13
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Hammer Curl (Dumbbell),1,10,13
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Hammer Curl (Dumbbell),2,10,12
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),0,10,14
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),1,10,11
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),2,8,14
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),3,8,12
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),4,8,12
"14 Jul 2024, 15:22","14 Jul 2024, 16:51",Lateral Raise (Dumbbell),5,6,5
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",T Bar Row,0,25,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",T Bar Row,1,40,9
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",T Bar Row,2,40,9
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",T Bar Row,3,40,8
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Lat Pulldown (Cable),0,75,8
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Lat Pulldown (Cable),1,75,7
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Lat Pulldown (Cable),2,65,9
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Seated Cable Row - Bar Wide Grip,0,63.6,8
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Seated Cable Row - Bar Wide Grip,1,59,11
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Seated Cable Row - Bar Wide Grip,2,59,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Pullover (Machine),0,75,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Pullover (Machine),1,70,12
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Pullover (Machine),2,70,12
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Pushdown,0,40,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Pushdown,1,55,8
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Pushdown,2,50,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Pushdown,3,50,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Extension (Cable),0,30,13
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Extension (Cable),1,35,10
"13 Jul 2024, 14:34","13 Jul 2024, 15:59",Triceps Extension (Cable),2,35,9
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Incline Bench Press (Dumbbell),0,15,10
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Incline Bench Press (Dumbbell),1,24,11
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Incline Bench Press (Dumbbell),2,24,10
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Incline Bench Press (Dumbbell),3,24,10
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Iso-Lateral Chest Press (Machine),0,40,11
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Iso-Lateral Chest Press (Machine),1,40,10
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Iso-Lateral Chest Press (Machine),2,40,9
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Barbell),0,30,9
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Barbell),1,25,10
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Machine),0,25,8
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Machine),1,20,9
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Machine),2,25,7
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Bicep Curl (Machine),3,20,4
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Hammer Curl (Dumbbell),0,12.5,9
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Hammer Curl (Dumbbell),1,10,12
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Hammer Curl (Dumbbell),2,10,12
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),0,10,15
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),1,10,13
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),2,10,11
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),3,10,8
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),4,8,4
"11 Jul 2024, 14:09","11 Jul 2024, 15:20",Lateral Raise (Dumbbell),5,8,14
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Pull Up (Weighted),0,5,8
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Pull Up (Weighted),1,5,7
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Pull Up (Weighted),2,5,7
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Pull Up (Assisted),0,10,10
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Pull Up (Assisted),1,10,10
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Seated Cable Row - V Grip (Cable),0,63.6,12
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Seated Cable Row - V Grip (Cable),1,68,9
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",Seated Cable Row - V Grip (Cable),2,68,9
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",T Bar Row,0,32.5,10
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",T Bar Row,1,35,8
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",T Bar Row,2,35,8
"10 Jul 2024, 13:22","10 Jul 2024, 14:26",T Bar Row,3,35,7
"8 Jul 2024, 18:36","8 Jul 2024, 20:39",Hack Squat (Machine),0,40,12
"8 Jul 2024, 18:36","8 Jul 2024, 20:39",Hack Squat (Machine),1,80,10
"8 Jul 2024, 18:36","8 Jul 2024, 20:39",Hack Squat (Machine),2,110,5
"8 Jul 2024, 18:36","8 Jul 2024, 20:39",Hack Squat (Machine),3,105,4
"8 Jul 2024, 18:36","8 Jul 2024, 20:39",Hack Squat (Machine),4,80,15
